image_name,category,warped_filename
Viral Pneumonia-384,Viral_Pneumonia,Viral Pneumonia-384_warped.png
Normal-7102,Normal,Normal-7102_warped.png
COVID-474,COVID,COVID-474_warped.png
Normal-712,Normal,Normal-712_warped.png
COVID-1705,COVID,COVID-1705_warped.png
COVID-3513,COVID,COVID-3513_warped.png
Normal-8133,Normal,Normal-8133_warped.png
Normal-8546,Normal,Normal-8546_warped.png
Normal-6627,Normal,Normal-6627_warped.png
Normal-6039,Normal,Normal-6039_warped.png
Normal-4520,Normal,Normal-4520_warped.png
Normal-8566,Normal,Normal-8566_warped.png
Normal-7511,Normal,Normal-7511_warped.png
Viral Pneumonia-689,Viral_Pneumonia,Viral Pneumonia-689_warped.png
Normal-2083,Normal,Normal-2083_warped.png
Normal-7569,Normal,Normal-7569_warped.png
Normal-6753,Normal,Normal-6753_warped.png
Normal-2913,Normal,Normal-2913_warped.png
COVID-2163,COVID,COVID-2163_warped.png
Normal-6398,Normal,Normal-6398_warped.png
Normal-2970,Normal,Normal-2970_warped.png
COVID-2964,COVID,COVID-2964_warped.png
COVID-3228,COVID,COVID-3228_warped.png
Normal-7142,Normal,Normal-7142_warped.png
COVID-1173,COVID,COVID-1173_warped.png
COVID-530,COVID,COVID-530_warped.png
COVID-1326,COVID,COVID-1326_warped.png
Viral Pneumonia-1140,Viral_Pneumonia,Viral Pneumonia-1140_warped.png
Normal-10006,Normal,Normal-10006_warped.png
Normal-5649,Normal,Normal-5649_warped.png
COVID-2948,COVID,COVID-2948_warped.png
Viral Pneumonia-696,Viral_Pneumonia,Viral Pneumonia-696_warped.png
Normal-5400,Normal,Normal-5400_warped.png
Viral Pneumonia-394,Viral_Pneumonia,Viral Pneumonia-394_warped.png
Normal-7490,Normal,Normal-7490_warped.png
Normal-2087,Normal,Normal-2087_warped.png
Normal-3930,Normal,Normal-3930_warped.png
Normal-8228,Normal,Normal-8228_warped.png
Normal-9702,Normal,Normal-9702_warped.png
Normal-1414,Normal,Normal-1414_warped.png
Normal-9317,Normal,Normal-9317_warped.png
Normal-9088,Normal,Normal-9088_warped.png
Normal-5362,Normal,Normal-5362_warped.png
COVID-528,COVID,COVID-528_warped.png
Normal-9886,Normal,Normal-9886_warped.png
COVID-3102,COVID,COVID-3102_warped.png
COVID-2811,COVID,COVID-2811_warped.png
COVID-1400,COVID,COVID-1400_warped.png
Normal-8567,Normal,Normal-8567_warped.png
Normal-7368,Normal,Normal-7368_warped.png
Normal-3317,Normal,Normal-3317_warped.png
Normal-5277,Normal,Normal-5277_warped.png
Viral Pneumonia-294,Viral_Pneumonia,Viral Pneumonia-294_warped.png
Normal-8331,Normal,Normal-8331_warped.png
Normal-9248,Normal,Normal-9248_warped.png
COVID-2594,COVID,COVID-2594_warped.png
Normal-7950,Normal,Normal-7950_warped.png
Normal-756,Normal,Normal-756_warped.png
Normal-5132,Normal,Normal-5132_warped.png
Normal-387,Normal,Normal-387_warped.png
Normal-1229,Normal,Normal-1229_warped.png
Normal-897,Normal,Normal-897_warped.png
COVID-1437,COVID,COVID-1437_warped.png
Normal-6623,Normal,Normal-6623_warped.png
Normal-4043,Normal,Normal-4043_warped.png
COVID-1155,COVID,COVID-1155_warped.png
Viral Pneumonia-549,Viral_Pneumonia,Viral Pneumonia-549_warped.png
Normal-4168,Normal,Normal-4168_warped.png
COVID-1120,COVID,COVID-1120_warped.png
Normal-3084,Normal,Normal-3084_warped.png
Normal-8755,Normal,Normal-8755_warped.png
Normal-5269,Normal,Normal-5269_warped.png
Normal-4508,Normal,Normal-4508_warped.png
Normal-3330,Normal,Normal-3330_warped.png
Normal-4029,Normal,Normal-4029_warped.png
COVID-3313,COVID,COVID-3313_warped.png
Normal-6094,Normal,Normal-6094_warped.png
Normal-8040,Normal,Normal-8040_warped.png
Normal-582,Normal,Normal-582_warped.png
Normal-9276,Normal,Normal-9276_warped.png
COVID-1170,COVID,COVID-1170_warped.png
Viral Pneumonia-1025,Viral_Pneumonia,Viral Pneumonia-1025_warped.png
COVID-852,COVID,COVID-852_warped.png
Normal-29,Normal,Normal-29_warped.png
Normal-2613,Normal,Normal-2613_warped.png
Normal-8081,Normal,Normal-8081_warped.png
Normal-2220,Normal,Normal-2220_warped.png
COVID-989,COVID,COVID-989_warped.png
Normal-3755,Normal,Normal-3755_warped.png
Normal-6220,Normal,Normal-6220_warped.png
Normal-5530,Normal,Normal-5530_warped.png
Viral Pneumonia-623,Viral_Pneumonia,Viral Pneumonia-623_warped.png
COVID-3380,COVID,COVID-3380_warped.png
Normal-9243,Normal,Normal-9243_warped.png
COVID-1410,COVID,COVID-1410_warped.png
Normal-203,Normal,Normal-203_warped.png
COVID-245,COVID,COVID-245_warped.png
Normal-5328,Normal,Normal-5328_warped.png
Normal-5030,Normal,Normal-5030_warped.png
COVID-931,COVID,COVID-931_warped.png
Normal-1650,Normal,Normal-1650_warped.png
Normal-8739,Normal,Normal-8739_warped.png
Normal-8450,Normal,Normal-8450_warped.png
Normal-5299,Normal,Normal-5299_warped.png
Normal-146,Normal,Normal-146_warped.png
COVID-74,COVID,COVID-74_warped.png
Normal-2989,Normal,Normal-2989_warped.png
COVID-2024,COVID,COVID-2024_warped.png
Normal-4728,Normal,Normal-4728_warped.png
Normal-3747,Normal,Normal-3747_warped.png
COVID-1724,COVID,COVID-1724_warped.png
Normal-3721,Normal,Normal-3721_warped.png
Normal-5709,Normal,Normal-5709_warped.png
Viral Pneumonia-589,Viral_Pneumonia,Viral Pneumonia-589_warped.png
Normal-6814,Normal,Normal-6814_warped.png
Viral Pneumonia-1289,Viral_Pneumonia,Viral Pneumonia-1289_warped.png
Normal-9220,Normal,Normal-9220_warped.png
Normal-367,Normal,Normal-367_warped.png
COVID-1577,COVID,COVID-1577_warped.png
Normal-1011,Normal,Normal-1011_warped.png
Normal-5293,Normal,Normal-5293_warped.png
Viral Pneumonia-187,Viral_Pneumonia,Viral Pneumonia-187_warped.png
COVID-2329,COVID,COVID-2329_warped.png
COVID-1736,COVID,COVID-1736_warped.png
Viral Pneumonia-303,Viral_Pneumonia,Viral Pneumonia-303_warped.png
Normal-8954,Normal,Normal-8954_warped.png
Viral Pneumonia-118,Viral_Pneumonia,Viral Pneumonia-118_warped.png
COVID-637,COVID,COVID-637_warped.png
COVID-3084,COVID,COVID-3084_warped.png
COVID-3360,COVID,COVID-3360_warped.png
Normal-7329,Normal,Normal-7329_warped.png
Normal-955,Normal,Normal-955_warped.png
Normal-4720,Normal,Normal-4720_warped.png
Normal-7701,Normal,Normal-7701_warped.png
Normal-5733,Normal,Normal-5733_warped.png
COVID-2797,COVID,COVID-2797_warped.png
Normal-9766,Normal,Normal-9766_warped.png
COVID-1421,COVID,COVID-1421_warped.png
COVID-902,COVID,COVID-902_warped.png
Normal-6080,Normal,Normal-6080_warped.png
Normal-4359,Normal,Normal-4359_warped.png
Normal-298,Normal,Normal-298_warped.png
COVID-2147,COVID,COVID-2147_warped.png
Viral Pneumonia-214,Viral_Pneumonia,Viral Pneumonia-214_warped.png
Viral Pneumonia-522,Viral_Pneumonia,Viral Pneumonia-522_warped.png
Normal-8435,Normal,Normal-8435_warped.png
COVID-299,COVID,COVID-299_warped.png
COVID-1135,COVID,COVID-1135_warped.png
Normal-7886,Normal,Normal-7886_warped.png
Normal-8169,Normal,Normal-8169_warped.png
COVID-2399,COVID,COVID-2399_warped.png
Normal-7713,Normal,Normal-7713_warped.png
Normal-2755,Normal,Normal-2755_warped.png
Normal-1609,Normal,Normal-1609_warped.png
COVID-2117,COVID,COVID-2117_warped.png
Normal-5993,Normal,Normal-5993_warped.png
Normal-164,Normal,Normal-164_warped.png
COVID-1509,COVID,COVID-1509_warped.png
Viral Pneumonia-1141,Viral_Pneumonia,Viral Pneumonia-1141_warped.png
Normal-3679,Normal,Normal-3679_warped.png
COVID-1678,COVID,COVID-1678_warped.png
Normal-322,Normal,Normal-322_warped.png
Normal-5472,Normal,Normal-5472_warped.png
Normal-9037,Normal,Normal-9037_warped.png
Normal-9445,Normal,Normal-9445_warped.png
Normal-2517,Normal,Normal-2517_warped.png
Normal-2597,Normal,Normal-2597_warped.png
Normal-6431,Normal,Normal-6431_warped.png
Normal-4707,Normal,Normal-4707_warped.png
Normal-864,Normal,Normal-864_warped.png
COVID-1653,COVID,COVID-1653_warped.png
Normal-1442,Normal,Normal-1442_warped.png
COVID-1894,COVID,COVID-1894_warped.png
Normal-5115,Normal,Normal-5115_warped.png
Normal-9160,Normal,Normal-9160_warped.png
Normal-1154,Normal,Normal-1154_warped.png
COVID-950,COVID,COVID-950_warped.png
Normal-9963,Normal,Normal-9963_warped.png
Normal-8830,Normal,Normal-8830_warped.png
Normal-459,Normal,Normal-459_warped.png
Normal-939,Normal,Normal-939_warped.png
Viral Pneumonia-1309,Viral_Pneumonia,Viral Pneumonia-1309_warped.png
Normal-6105,Normal,Normal-6105_warped.png
Normal-10071,Normal,Normal-10071_warped.png
COVID-1211,COVID,COVID-1211_warped.png
Normal-9294,Normal,Normal-9294_warped.png
Normal-2921,Normal,Normal-2921_warped.png
Normal-9562,Normal,Normal-9562_warped.png
Normal-6158,Normal,Normal-6158_warped.png
Normal-7955,Normal,Normal-7955_warped.png
COVID-219,COVID,COVID-219_warped.png
Normal-790,Normal,Normal-790_warped.png
COVID-1429,COVID,COVID-1429_warped.png
Normal-5405,Normal,Normal-5405_warped.png
Normal-117,Normal,Normal-117_warped.png
Normal-9351,Normal,Normal-9351_warped.png
Normal-4660,Normal,Normal-4660_warped.png
COVID-2071,COVID,COVID-2071_warped.png
COVID-3155,COVID,COVID-3155_warped.png
Normal-2476,Normal,Normal-2476_warped.png
Normal-7839,Normal,Normal-7839_warped.png
Normal-1780,Normal,Normal-1780_warped.png
COVID-2756,COVID,COVID-2756_warped.png
Normal-5715,Normal,Normal-5715_warped.png
Normal-1978,Normal,Normal-1978_warped.png
Normal-4791,Normal,Normal-4791_warped.png
Normal-2163,Normal,Normal-2163_warped.png
Normal-10168,Normal,Normal-10168_warped.png
Normal-244,Normal,Normal-244_warped.png
Normal-9520,Normal,Normal-9520_warped.png
Normal-3462,Normal,Normal-3462_warped.png
Normal-4093,Normal,Normal-4093_warped.png
COVID-2434,COVID,COVID-2434_warped.png
COVID-3351,COVID,COVID-3351_warped.png
Normal-1591,Normal,Normal-1591_warped.png
Viral Pneumonia-71,Viral_Pneumonia,Viral Pneumonia-71_warped.png
COVID-3311,COVID,COVID-3311_warped.png
Normal-8803,Normal,Normal-8803_warped.png
Normal-8303,Normal,Normal-8303_warped.png
Normal-9255,Normal,Normal-9255_warped.png
Normal-3823,Normal,Normal-3823_warped.png
COVID-1240,COVID,COVID-1240_warped.png
Normal-187,Normal,Normal-187_warped.png
Normal-3237,Normal,Normal-3237_warped.png
COVID-2286,COVID,COVID-2286_warped.png
Viral Pneumonia-1258,Viral_Pneumonia,Viral Pneumonia-1258_warped.png
Normal-6479,Normal,Normal-6479_warped.png
Normal-9876,Normal,Normal-9876_warped.png
Viral Pneumonia-1339,Viral_Pneumonia,Viral Pneumonia-1339_warped.png
COVID-2949,COVID,COVID-2949_warped.png
COVID-1338,COVID,COVID-1338_warped.png
Normal-7035,Normal,Normal-7035_warped.png
Normal-2335,Normal,Normal-2335_warped.png
Normal-9365,Normal,Normal-9365_warped.png
Normal-8925,Normal,Normal-8925_warped.png
COVID-3131,COVID,COVID-3131_warped.png
Normal-9122,Normal,Normal-9122_warped.png
Normal-7977,Normal,Normal-7977_warped.png
Viral Pneumonia-357,Viral_Pneumonia,Viral Pneumonia-357_warped.png
Viral Pneumonia-601,Viral_Pneumonia,Viral Pneumonia-601_warped.png
Normal-6395,Normal,Normal-6395_warped.png
Viral Pneumonia-267,Viral_Pneumonia,Viral Pneumonia-267_warped.png
Viral Pneumonia-1037,Viral_Pneumonia,Viral Pneumonia-1037_warped.png
Normal-2530,Normal,Normal-2530_warped.png
COVID-1032,COVID,COVID-1032_warped.png
Viral Pneumonia-922,Viral_Pneumonia,Viral Pneumonia-922_warped.png
Normal-4070,Normal,Normal-4070_warped.png
COVID-3267,COVID,COVID-3267_warped.png
COVID-1254,COVID,COVID-1254_warped.png
Normal-6425,Normal,Normal-6425_warped.png
Normal-1613,Normal,Normal-1613_warped.png
Normal-6347,Normal,Normal-6347_warped.png
Normal-9451,Normal,Normal-9451_warped.png
Normal-9457,Normal,Normal-9457_warped.png
Normal-2639,Normal,Normal-2639_warped.png
COVID-2511,COVID,COVID-2511_warped.png
COVID-942,COVID,COVID-942_warped.png
Normal-726,Normal,Normal-726_warped.png
Normal-5721,Normal,Normal-5721_warped.png
Normal-2511,Normal,Normal-2511_warped.png
Normal-6828,Normal,Normal-6828_warped.png
Normal-9279,Normal,Normal-9279_warped.png
Normal-3908,Normal,Normal-3908_warped.png
COVID-2128,COVID,COVID-2128_warped.png
Normal-4672,Normal,Normal-4672_warped.png
Normal-3426,Normal,Normal-3426_warped.png
Normal-6279,Normal,Normal-6279_warped.png
Normal-8329,Normal,Normal-8329_warped.png
Viral Pneumonia-1298,Viral_Pneumonia,Viral Pneumonia-1298_warped.png
Normal-6226,Normal,Normal-6226_warped.png
Normal-2958,Normal,Normal-2958_warped.png
Normal-9078,Normal,Normal-9078_warped.png
Normal-588,Normal,Normal-588_warped.png
COVID-2754,COVID,COVID-2754_warped.png
COVID-209,COVID,COVID-209_warped.png
Normal-7926,Normal,Normal-7926_warped.png
Normal-839,Normal,Normal-839_warped.png
Normal-2946,Normal,Normal-2946_warped.png
Viral Pneumonia-1214,Viral_Pneumonia,Viral Pneumonia-1214_warped.png
Normal-9442,Normal,Normal-9442_warped.png
COVID-3164,COVID,COVID-3164_warped.png
Normal-8870,Normal,Normal-8870_warped.png
COVID-65,COVID,COVID-65_warped.png
Normal-2169,Normal,Normal-2169_warped.png
Viral Pneumonia-734,Viral_Pneumonia,Viral Pneumonia-734_warped.png
Viral Pneumonia-1269,Viral_Pneumonia,Viral Pneumonia-1269_warped.png
COVID-1443,COVID,COVID-1443_warped.png
Normal-7529,Normal,Normal-7529_warped.png
Normal-6777,Normal,Normal-6777_warped.png
Normal-566,Normal,Normal-566_warped.png
Normal-9668,Normal,Normal-9668_warped.png
Normal-3751,Normal,Normal-3751_warped.png
Normal-4676,Normal,Normal-4676_warped.png
COVID-1786,COVID,COVID-1786_warped.png
Normal-9044,Normal,Normal-9044_warped.png
Normal-6888,Normal,Normal-6888_warped.png
Normal-1553,Normal,Normal-1553_warped.png
Normal-8706,Normal,Normal-8706_warped.png
Viral Pneumonia-474,Viral_Pneumonia,Viral Pneumonia-474_warped.png
Normal-9358,Normal,Normal-9358_warped.png
Normal-4465,Normal,Normal-4465_warped.png
COVID-1219,COVID,COVID-1219_warped.png
Normal-6962,Normal,Normal-6962_warped.png
Viral Pneumonia-817,Viral_Pneumonia,Viral Pneumonia-817_warped.png
Normal-7351,Normal,Normal-7351_warped.png
Normal-2751,Normal,Normal-2751_warped.png
Normal-4023,Normal,Normal-4023_warped.png
Normal-6095,Normal,Normal-6095_warped.png
Viral Pneumonia-383,Viral_Pneumonia,Viral Pneumonia-383_warped.png
COVID-1639,COVID,COVID-1639_warped.png
Normal-4835,Normal,Normal-4835_warped.png
COVID-2906,COVID,COVID-2906_warped.png
Normal-7377,Normal,Normal-7377_warped.png
Normal-2575,Normal,Normal-2575_warped.png
COVID-1921,COVID,COVID-1921_warped.png
Normal-7970,Normal,Normal-7970_warped.png
COVID-1539,COVID,COVID-1539_warped.png
Normal-1958,Normal,Normal-1958_warped.png
Normal-471,Normal,Normal-471_warped.png
Normal-7816,Normal,Normal-7816_warped.png
Normal-8345,Normal,Normal-8345_warped.png
Normal-3623,Normal,Normal-3623_warped.png
Normal-9959,Normal,Normal-9959_warped.png
Normal-1888,Normal,Normal-1888_warped.png
COVID-1507,COVID,COVID-1507_warped.png
Normal-5987,Normal,Normal-5987_warped.png
Normal-9758,Normal,Normal-9758_warped.png
Normal-4143,Normal,Normal-4143_warped.png
Viral Pneumonia-361,Viral_Pneumonia,Viral Pneumonia-361_warped.png
Normal-2186,Normal,Normal-2186_warped.png
Normal-4996,Normal,Normal-4996_warped.png
Normal-5035,Normal,Normal-5035_warped.png
Normal-9118,Normal,Normal-9118_warped.png
Normal-873,Normal,Normal-873_warped.png
Normal-2269,Normal,Normal-2269_warped.png
COVID-3523,COVID,COVID-3523_warped.png
Normal-4395,Normal,Normal-4395_warped.png
Normal-157,Normal,Normal-157_warped.png
Normal-7988,Normal,Normal-7988_warped.png
Normal-3308,Normal,Normal-3308_warped.png
Normal-236,Normal,Normal-236_warped.png
COVID-1463,COVID,COVID-1463_warped.png
COVID-3439,COVID,COVID-3439_warped.png
Normal-7840,Normal,Normal-7840_warped.png
Normal-7813,Normal,Normal-7813_warped.png
Normal-2937,Normal,Normal-2937_warped.png
Normal-2897,Normal,Normal-2897_warped.png
Normal-5963,Normal,Normal-5963_warped.png
Normal-1757,Normal,Normal-1757_warped.png
Normal-8845,Normal,Normal-8845_warped.png
Normal-9089,Normal,Normal-9089_warped.png
Normal-5932,Normal,Normal-5932_warped.png
Normal-9465,Normal,Normal-9465_warped.png
COVID-778,COVID,COVID-778_warped.png
COVID-1970,COVID,COVID-1970_warped.png
Viral Pneumonia-1062,Viral_Pneumonia,Viral Pneumonia-1062_warped.png
COVID-2596,COVID,COVID-2596_warped.png
Normal-3725,Normal,Normal-3725_warped.png
Normal-6064,Normal,Normal-6064_warped.png
COVID-500,COVID,COVID-500_warped.png
Normal-8177,Normal,Normal-8177_warped.png
Normal-872,Normal,Normal-872_warped.png
Normal-5048,Normal,Normal-5048_warped.png
COVID-1285,COVID,COVID-1285_warped.png
Normal-1836,Normal,Normal-1836_warped.png
Normal-3647,Normal,Normal-3647_warped.png
Normal-4572,Normal,Normal-4572_warped.png
Normal-983,Normal,Normal-983_warped.png
COVID-3021,COVID,COVID-3021_warped.png
Normal-6444,Normal,Normal-6444_warped.png
COVID-2452,COVID,COVID-2452_warped.png
Normal-2907,Normal,Normal-2907_warped.png
Normal-7555,Normal,Normal-7555_warped.png
Normal-6793,Normal,Normal-6793_warped.png
COVID-161,COVID,COVID-161_warped.png
Normal-9998,Normal,Normal-9998_warped.png
COVID-3279,COVID,COVID-3279_warped.png
COVID-1862,COVID,COVID-1862_warped.png
COVID-2282,COVID,COVID-2282_warped.png
COVID-1552,COVID,COVID-1552_warped.png
COVID-1021,COVID,COVID-1021_warped.png
Normal-3393,Normal,Normal-3393_warped.png
Normal-6822,Normal,Normal-6822_warped.png
COVID-742,COVID,COVID-742_warped.png
Normal-8227,Normal,Normal-8227_warped.png
COVID-1660,COVID,COVID-1660_warped.png
Normal-9168,Normal,Normal-9168_warped.png
Normal-3748,Normal,Normal-3748_warped.png
Normal-7904,Normal,Normal-7904_warped.png
Normal-6485,Normal,Normal-6485_warped.png
COVID-226,COVID,COVID-226_warped.png
COVID-1232,COVID,COVID-1232_warped.png
Normal-2285,Normal,Normal-2285_warped.png
COVID-1896,COVID,COVID-1896_warped.png
Normal-9071,Normal,Normal-9071_warped.png
Normal-3925,Normal,Normal-3925_warped.png
COVID-3297,COVID,COVID-3297_warped.png
COVID-766,COVID,COVID-766_warped.png
Normal-277,Normal,Normal-277_warped.png
Normal-8001,Normal,Normal-8001_warped.png
Viral Pneumonia-1115,Viral_Pneumonia,Viral Pneumonia-1115_warped.png
Normal-3752,Normal,Normal-3752_warped.png
COVID-2445,COVID,COVID-2445_warped.png
Normal-9433,Normal,Normal-9433_warped.png
Normal-7230,Normal,Normal-7230_warped.png
Viral Pneumonia-752,Viral_Pneumonia,Viral Pneumonia-752_warped.png
Normal-2827,Normal,Normal-2827_warped.png
Normal-2846,Normal,Normal-2846_warped.png
COVID-3043,COVID,COVID-3043_warped.png
Normal-8490,Normal,Normal-8490_warped.png
COVID-2097,COVID,COVID-2097_warped.png
COVID-549,COVID,COVID-549_warped.png
Normal-3998,Normal,Normal-3998_warped.png
Normal-1413,Normal,Normal-1413_warped.png
Normal-5652,Normal,Normal-5652_warped.png
COVID-1138,COVID,COVID-1138_warped.png
Normal-5404,Normal,Normal-5404_warped.png
Normal-1532,Normal,Normal-1532_warped.png
Normal-1273,Normal,Normal-1273_warped.png
Viral Pneumonia-387,Viral_Pneumonia,Viral Pneumonia-387_warped.png
Viral Pneumonia-537,Viral_Pneumonia,Viral Pneumonia-537_warped.png
Viral Pneumonia-830,Viral_Pneumonia,Viral Pneumonia-830_warped.png
Normal-6939,Normal,Normal-6939_warped.png
Normal-9804,Normal,Normal-9804_warped.png
COVID-285,COVID,COVID-285_warped.png
Normal-5831,Normal,Normal-5831_warped.png
Normal-4337,Normal,Normal-4337_warped.png
Normal-2479,Normal,Normal-2479_warped.png
Normal-6085,Normal,Normal-6085_warped.png
Normal-6397,Normal,Normal-6397_warped.png
Normal-6376,Normal,Normal-6376_warped.png
Viral Pneumonia-838,Viral_Pneumonia,Viral Pneumonia-838_warped.png
Viral Pneumonia-929,Viral_Pneumonia,Viral Pneumonia-929_warped.png
Normal-3215,Normal,Normal-3215_warped.png
COVID-2355,COVID,COVID-2355_warped.png
Viral Pneumonia-1233,Viral_Pneumonia,Viral Pneumonia-1233_warped.png
Normal-3451,Normal,Normal-3451_warped.png
Normal-4773,Normal,Normal-4773_warped.png
Normal-3004,Normal,Normal-3004_warped.png
COVID-3089,COVID,COVID-3089_warped.png
Normal-9706,Normal,Normal-9706_warped.png
Normal-3177,Normal,Normal-3177_warped.png
Normal-7323,Normal,Normal-7323_warped.png
Normal-9022,Normal,Normal-9022_warped.png
Normal-7301,Normal,Normal-7301_warped.png
Normal-289,Normal,Normal-289_warped.png
COVID-2801,COVID,COVID-2801_warped.png
COVID-1414,COVID,COVID-1414_warped.png
Normal-6356,Normal,Normal-6356_warped.png
Normal-7474,Normal,Normal-7474_warped.png
COVID-1363,COVID,COVID-1363_warped.png
Normal-6792,Normal,Normal-6792_warped.png
COVID-2160,COVID,COVID-2160_warped.png
Normal-6746,Normal,Normal-6746_warped.png
Normal-5426,Normal,Normal-5426_warped.png
Normal-6764,Normal,Normal-6764_warped.png
Normal-9368,Normal,Normal-9368_warped.png
Normal-3271,Normal,Normal-3271_warped.png
Normal-5571,Normal,Normal-5571_warped.png
COVID-434,COVID,COVID-434_warped.png
Normal-4188,Normal,Normal-4188_warped.png
Normal-8376,Normal,Normal-8376_warped.png
Viral Pneumonia-974,Viral_Pneumonia,Viral Pneumonia-974_warped.png
Normal-3511,Normal,Normal-3511_warped.png
Viral Pneumonia-1292,Viral_Pneumonia,Viral Pneumonia-1292_warped.png
COVID-1027,COVID,COVID-1027_warped.png
Normal-10050,Normal,Normal-10050_warped.png
COVID-2059,COVID,COVID-2059_warped.png
Normal-4651,Normal,Normal-4651_warped.png
Normal-3008,Normal,Normal-3008_warped.png
Normal-213,Normal,Normal-213_warped.png
COVID-300,COVID,COVID-300_warped.png
COVID-2038,COVID,COVID-2038_warped.png
Normal-2085,Normal,Normal-2085_warped.png
Normal-916,Normal,Normal-916_warped.png
Normal-8658,Normal,Normal-8658_warped.png
Viral Pneumonia-288,Viral_Pneumonia,Viral Pneumonia-288_warped.png
Normal-10039,Normal,Normal-10039_warped.png
Normal-815,Normal,Normal-815_warped.png
Normal-10038,Normal,Normal-10038_warped.png
Normal-5809,Normal,Normal-5809_warped.png
COVID-1347,COVID,COVID-1347_warped.png
Normal-5138,Normal,Normal-5138_warped.png
Normal-7772,Normal,Normal-7772_warped.png
Viral Pneumonia-639,Viral_Pneumonia,Viral Pneumonia-639_warped.png
Normal-68,Normal,Normal-68_warped.png
Normal-5842,Normal,Normal-5842_warped.png
Normal-6529,Normal,Normal-6529_warped.png
COVID-1098,COVID,COVID-1098_warped.png
Normal-2643,Normal,Normal-2643_warped.png
COVID-1964,COVID,COVID-1964_warped.png
COVID-2265,COVID,COVID-2265_warped.png
Normal-2370,Normal,Normal-2370_warped.png
Normal-8386,Normal,Normal-8386_warped.png
Normal-4670,Normal,Normal-4670_warped.png
Normal-1134,Normal,Normal-1134_warped.png
COVID-3500,COVID,COVID-3500_warped.png
Normal-1727,Normal,Normal-1727_warped.png
COVID-10,COVID,COVID-10_warped.png
COVID-1413,COVID,COVID-1413_warped.png
Normal-1891,Normal,Normal-1891_warped.png
Normal-4458,Normal,Normal-4458_warped.png
COVID-2573,COVID,COVID-2573_warped.png
COVID-2047,COVID,COVID-2047_warped.png
Normal-7078,Normal,Normal-7078_warped.png
COVID-463,COVID,COVID-463_warped.png
Normal-6031,Normal,Normal-6031_warped.png
Normal-7117,Normal,Normal-7117_warped.png
Normal-8629,Normal,Normal-8629_warped.png
COVID-2479,COVID,COVID-2479_warped.png
Normal-2986,Normal,Normal-2986_warped.png
Normal-8396,Normal,Normal-8396_warped.png
Normal-9576,Normal,Normal-9576_warped.png
Normal-3396,Normal,Normal-3396_warped.png
Viral Pneumonia-961,Viral_Pneumonia,Viral Pneumonia-961_warped.png
Normal-9644,Normal,Normal-9644_warped.png
Normal-8027,Normal,Normal-8027_warped.png
Normal-9915,Normal,Normal-9915_warped.png
Normal-8402,Normal,Normal-8402_warped.png
Normal-10178,Normal,Normal-10178_warped.png
Normal-1841,Normal,Normal-1841_warped.png
Normal-9581,Normal,Normal-9581_warped.png
COVID-568,COVID,COVID-568_warped.png
Normal-4726,Normal,Normal-4726_warped.png
COVID-2495,COVID,COVID-2495_warped.png
Normal-2060,Normal,Normal-2060_warped.png
COVID-2241,COVID,COVID-2241_warped.png
Normal-5554,Normal,Normal-5554_warped.png
COVID-1446,COVID,COVID-1446_warped.png
Normal-2904,Normal,Normal-2904_warped.png
COVID-2505,COVID,COVID-2505_warped.png
Normal-7698,Normal,Normal-7698_warped.png
Normal-6472,Normal,Normal-6472_warped.png
COVID-2600,COVID,COVID-2600_warped.png
Normal-7952,Normal,Normal-7952_warped.png
Normal-806,Normal,Normal-806_warped.png
Viral Pneumonia-754,Viral_Pneumonia,Viral Pneumonia-754_warped.png
Normal-9556,Normal,Normal-9556_warped.png
Normal-9409,Normal,Normal-9409_warped.png
Normal-7280,Normal,Normal-7280_warped.png
Normal-2863,Normal,Normal-2863_warped.png
COVID-3086,COVID,COVID-3086_warped.png
COVID-64,COVID,COVID-64_warped.png
Normal-811,Normal,Normal-811_warped.png
Normal-7141,Normal,Normal-7141_warped.png
Normal-5936,Normal,Normal-5936_warped.png
Normal-5740,Normal,Normal-5740_warped.png
Viral Pneumonia-112,Viral_Pneumonia,Viral Pneumonia-112_warped.png
Normal-8570,Normal,Normal-8570_warped.png
Viral Pneumonia-610,Viral_Pneumonia,Viral Pneumonia-610_warped.png
Normal-2719,Normal,Normal-2719_warped.png
COVID-3540,COVID,COVID-3540_warped.png
Normal-4265,Normal,Normal-4265_warped.png
Normal-1119,Normal,Normal-1119_warped.png
Normal-6502,Normal,Normal-6502_warped.png
Normal-3172,Normal,Normal-3172_warped.png
Normal-1915,Normal,Normal-1915_warped.png
Viral Pneumonia-367,Viral_Pneumonia,Viral Pneumonia-367_warped.png
COVID-917,COVID,COVID-917_warped.png
Normal-6021,Normal,Normal-6021_warped.png
COVID-1297,COVID,COVID-1297_warped.png
COVID-3014,COVID,COVID-3014_warped.png
Normal-967,Normal,Normal-967_warped.png
Normal-6213,Normal,Normal-6213_warped.png
Normal-4712,Normal,Normal-4712_warped.png
Normal-7147,Normal,Normal-7147_warped.png
COVID-1460,COVID,COVID-1460_warped.png
Normal-297,Normal,Normal-297_warped.png
Normal-3702,Normal,Normal-3702_warped.png
Normal-5,Normal,Normal-5_warped.png
Normal-3365,Normal,Normal-3365_warped.png
Normal-3007,Normal,Normal-3007_warped.png
Normal-7515,Normal,Normal-7515_warped.png
Normal-4259,Normal,Normal-4259_warped.png
